/* DATA DESCRIPTION:
Citation:	Depoorter, Mathieu A; Bamber, Jonathan L; Griggs, Jennifer; Lenaerts, Jan T M; Ligtenberg, Stefan R M; van den Broeke, Michiel R; Moholdt, Geir (2013): Antarctic grounding line. PANGAEA, https://doi.org/10.1594/PANGAEA.819150, 
	In supplement to: Depoorter, MA et al. (2013): Calving fluxes and basal melt rates of Antarctic ice shelves. Nature, 502, 89-92, https://doi.org/10.1038/nature12567
Further details:	Moholdt, Geir; Fricker, Helen; Padman, Laurie; Paolo, Fernando S (2013): Synthesized grounding line and ice shelf mask for Antarctica. Scripps Institution of Oceanography, UCSD, 25 pp, hdl:10013/epic.42133.d004
Coverage:	MEDIAN LATITUDE: -71.799236 * MEDIAN LONGITUDE: -163.368176 * SOUTH-BOUND LATITUDE: -85.405900 * WEST-BOUND LONGITUDE: 0.013300 * NORTH-BOUND LATITUDE: -63.214500 * EAST-BOUND LONGITUDE: -0.011500
Event(s):	pan-Antarctica * LATITUDE: -90.000000 * LONGITUDE: 0.000000
Parameter(s):	LATITUDE (Latitude) * GEOCODE
	LONGITUDE (Longitude) * GEOCODE
	Line (Line) * PI: Depoorter, Mathieu A (mathieu.depoorter@bristol.ac.uk, http://www.bristol.ac.uk/geography/people/mathieu-a-depoorter/index.html)
License:	Creative Commons Attribution 3.0 Unported (CC-BY-3.0)
Size:	103038 data points
*/
Latitude	Longitude	Line
-79.4495	-30.2170	95747
-79.4486	-30.2040	95748
-79.4460	-30.1740	95749
-79.4431	-30.1440	95750
-79.4411	-30.1300	95751
-79.4387	-30.1170	95752
-79.4296	-30.0780	95753
-79.4246	-30.0570	95754
-79.4114	-30.0100	95755
-79.4049	-29.9890	95756
-79.3931	-29.9550	95757
-79.3883	-29.9420	95758
-79.3614	-29.8760	95759
-79.3417	-29.8310	95760
-79.3291	-29.7980	95761
-79.3264	-29.7930	95762
-79.3231	-29.7900	95763
-79.3150	-29.7830	95764
-79.3109	-29.7820	95765
-79.3081	-29.7830	95766
-79.3050	-29.7870	95767
-79.3017	-29.7930	95768
-79.2991	-29.8010	95769
-79.2977	-29.8070	95770
-79.2962	-29.8170	95771
-79.2915	-29.8560	95772
-79.2903	-29.8690	95773
-79.2894	-29.8790	95774
-79.2884	-29.9000	95775
-79.2865	-29.9630	95776
-79.2859	-30.0060	95777
-79.2855	-30.0720	95778
-79.2858	-30.1050	95779
-79.2863	-30.1470	95780
-79.2868	-30.1650	95781
-79.2880	-30.1890	95782
-79.2970	-30.3270	95783
-79.2983	-30.3450	95784
-79.2996	-30.3580	95785
-79.3053	-30.4050	95786
-79.3073	-30.4270	95787
-79.3096	-30.4580	95788
-79.3110	-30.4810	95789
-79.3115	-30.4950	95790
-79.3117	-30.5140	95791
-79.3113	-30.5520	95792
-79.3106	-30.5760	95793
-79.3093	-30.5960	95794
-79.3072	-30.6200	95795
-79.3063	-30.6270	95796
-79.3053	-30.6320	95797
-79.3036	-30.6370	95798
-79.3012	-30.6400	95799
-79.2970	-30.6410	95800
-79.2947	-30.6390	95801
-79.2928	-30.6370	95802
-79.2845	-30.6190	95803
-79.2811	-30.6150	95804
-79.2781	-30.6140	95805
-79.2694	-30.6170	95806
-79.2650	-30.6170	95807
-79.2607	-30.6130	95808
-79.2530	-30.6060	95809
-79.2420	-30.5930	95810
-79.2388	-30.5870	95811
-79.2373	-30.5840	95812
-79.2352	-30.5770	95813
-79.2323	-30.5660	95814
-79.2294	-30.5540	95815
-79.2275	-30.5450	95816
-79.2264	-30.5380	95817
-79.2249	-30.5280	95818
-79.2224	-30.5080	95819
-79.2205	-30.4910	95820
-79.2190	-30.4760	95821
-79.2143	-30.4100	95822
-79.2090	-30.3520	95823
-79.2079	-30.3390	95824
-79.2071	-30.3260	95825
-79.2043	-30.2610	95826
-79.2016	-30.1780	95827
-79.2000	-30.1070	95828
-79.1993	-30.0400	95829
-79.1989	-30.0280	95830
-79.1985	-30.0210	95831
-79.1977	-30.0120	95832
-79.1967	-30.0040	95833
-79.1928	-29.9770	95834
-79.1904	-29.9640	95835
-79.1875	-29.9520	95836
-79.1813	-29.9330	95837
-79.1789	-29.9270	95838
-79.1773	-29.9240	95839
-79.1751	-29.9220	95840
-79.1717	-29.9210	95841
-79.1692	-29.9220	95842
-79.1667	-29.9250	95843
-79.1653	-29.9280	95844
-79.1644	-29.9320	95845
-79.1632	-29.9370	95846
-79.1601	-29.9560	95847
-79.1579	-29.9650	95848
-79.1549	-29.9740	95849
-79.1470	-29.9930	95850
-79.1438	-30.0010	95851
-79.1387	-30.0190	95852
-79.1324	-30.0430	95853
-79.1312	-30.0490	95854
-79.1298	-30.0570	95855
-79.1289	-30.0650	95856
-79.1277	-30.0770	95857
-79.1251	-30.1100	95858
-79.1208	-30.1730	95859
-79.1189	-30.1960	95860
-79.1172	-30.2110	95861
-79.1102	-30.2670	95862
-79.1070	-30.2950	95863
-79.1026	-30.3360	95864
-79.1010	-30.3550	95865
-79.0998	-30.3820	95866
-79.0976	-30.4410	95867
-79.0970	-30.4690	95868
-79.0962	-30.5200	95869
-79.0961	-30.5420	95870
-79.0963	-30.5650	95871
-79.0971	-30.6120	95872
-79.0978	-30.6360	95873
-79.0985	-30.6470	95874
-79.0995	-30.6570	95875
-79.1059	-30.7090	95876
-79.1123	-30.7730	95877
-79.1147	-30.7940	95878
-79.1168	-30.8090	95879
-79.1209	-30.8330	95880
-79.1250	-30.8580	95881
-79.1323	-30.8970	95882
-79.1364	-30.9230	95883
-79.1391	-30.9450	95884
-79.1433	-30.9790	95885
-79.1506	-31.0460	95886
-79.1541	-31.0730	95887
-79.1597	-31.1140	95888
-79.1610	-31.1250	95889
-79.1620	-31.1350	95890
-79.1629	-31.1500	95891
-79.1633	-31.1660	95892
-79.1633	-31.1820	95893
-79.1630	-31.1990	95894
-79.1621	-31.2200	95895
-79.1608	-31.2420	95896
-79.1595	-31.2600	95897
-79.1565	-31.2920	95898
-79.1557	-31.3050	95899
-79.1554	-31.3140	95900
-79.1553	-31.3270	95901
-79.1557	-31.3390	95902
-79.1562	-31.3470	95903
-79.1571	-31.3590	95904
-79.1604	-31.3960	95905
-79.1633	-31.4390	95906
-79.1656	-31.4670	95907
-79.1791	-31.5930	95908
-79.1845	-31.6520	95909
-79.1870	-31.6810	95910
-79.1917	-31.7510	95911
-79.1929	-31.7670	95912
-79.1961	-31.8030	95913
-79.1979	-31.8300	95914
-79.1991	-31.8560	95915
-79.2009	-31.9150	95916
-79.2014	-31.9240	95917
-79.2021	-31.9350	95918
-79.2038	-31.9510	95919
-79.2084	-31.9850	95920
-79.2101	-31.9990	95921
-79.2115	-32.0130	95922
-79.2133	-32.0370	95923
-79.2147	-32.0510	95924
-79.2191	-32.0820	95925
-79.2205	-32.0960	95926
-79.2211	-32.1050	95927
-79.2216	-32.1190	95928
-79.2231	-32.2120	95929
-79.2240	-32.2430	95930
-79.2257	-32.2800	95931
-79.2292	-32.3380	95932
-79.2311	-32.3630	95933
-79.2321	-32.3720	95934
-79.2351	-32.3970	95935
-79.2365	-32.4120	95936
-79.2374	-32.4300	95937
-79.2389	-32.4700	95938
-79.2393	-32.4790	95939
-79.2402	-32.4890	95940
-79.2413	-32.4990	95941
-79.2424	-32.5060	95942
-79.2481	-32.5380	95943
-79.2493	-32.5470	95944
-79.2502	-32.5550	95945
-79.2512	-32.5700	95946
-79.2533	-32.6080	95947
-79.2568	-32.6510	95948
-79.2573	-32.6600	95949
-79.2576	-32.6700	95950
-79.2576	-32.6830	95951
-79.2573	-32.6970	95952
-79.2568	-32.7080	95953
-79.2546	-32.7430	95954
-79.2539	-32.7600	95955
-79.2535	-32.7780	95956
-79.2535	-32.7960	95957
-79.2539	-32.8180	95958
-79.2546	-32.8350	95959
-79.2558	-32.8530	95960
-79.2581	-32.8820	95961
-79.2589	-32.8940	95962
-79.2592	-32.9020	95963
-79.2593	-32.9080	95964
-79.2591	-32.9210	95965
-79.2585	-32.9330	95966
-79.2579	-32.9420	95967
-79.2572	-32.9470	95968
-79.2562	-32.9540	95969
-79.2536	-32.9660	95970
-79.2464	-32.9920	95971
-79.2453	-32.9970	95972
-79.2440	-33.0040	95973
-79.2428	-33.0140	95974
-79.2414	-33.0310	95975
-79.2395	-33.0580	95976
-79.2386	-33.0740	95977
-79.2379	-33.0980	95978
-79.2367	-33.1550	95979
-79.2361	-33.1780	95980
-79.2352	-33.2000	95981
-79.2318	-33.2670	95982
-79.2307	-33.3000	95983
-79.2291	-33.3610	95984
-79.2275	-33.4140	95985
-79.2272	-33.4280	95986
-79.2271	-33.4600	95987
-79.2268	-33.4740	95988
-79.2260	-33.4890	95989
-79.2231	-33.5230	95990
-79.2225	-33.5310	95991
-79.2221	-33.5400	95992
-79.2221	-33.5540	95993
-79.2226	-33.5760	95994
-79.2226	-33.5860	95995
-79.2225	-33.5940	95996
-79.2215	-33.6190	95997
-79.2214	-33.6270	95998
-79.2217	-33.6390	95999
-79.2228	-33.6630	96000
-79.2231	-33.6800	96001
-79.2226	-33.6960	96002
-79.2216	-33.7130	96003
-79.2201	-33.7300	96004
-79.2180	-33.7460	96005
-79.2163	-33.7570	96006
-79.2136	-33.7690	96007
-79.2108	-33.7800	96008
-79.2077	-33.7890	96009
-79.2050	-33.7940	96010
-79.1983	-33.8030	96011
-79.1968	-33.8070	96012
-79.1950	-33.8120	96013
-79.1936	-33.8170	96014
-79.1916	-33.8270	96015
-79.1898	-33.8380	96016
-79.1871	-33.8570	96017
-79.1846	-33.8770	96018
-79.1828	-33.8930	96019
-79.1776	-33.9540	96020
-79.1758	-33.9800	96021
-79.1703	-34.0700	96022
-79.1680	-34.1010	96023
-79.1661	-34.1220	96024
-79.1648	-34.1340	96025
-79.1635	-34.1440	96026
-79.1620	-34.1530	96027
-79.1601	-34.1590	96028
-79.1586	-34.1620	96029
-79.1569	-34.1640	96030
-79.1513	-34.1670	96031
-79.1487	-34.1700	96032
-79.1471	-34.1720	96033
-79.1455	-34.1760	96034
-79.1442	-34.1810	96035
-79.1429	-34.1860	96036
-79.1395	-34.2040	96037
-79.1368	-34.2140	96038
-79.1353	-34.2190	96039
-79.1337	-34.2220	96040
-79.1310	-34.2240	96041
-79.1292	-34.2230	96042
-79.1281	-34.2210	96043
-79.1267	-34.2170	96044
-79.1257	-34.2130	96045
-79.1239	-34.2030	96046
-79.1195	-34.1720	96047
-79.1177	-34.1620	96048
-79.1163	-34.1580	96049
-79.1148	-34.1540	96050
-79.1130	-34.1520	96051
-79.1109	-34.1540	96052
-79.1091	-34.1580	96053
-79.1073	-34.1660	96054
-79.1022	-34.1900	96055
-79.0994	-34.2010	96056
-79.0961	-34.2120	96057
-79.0879	-34.2360	96058
-79.0853	-34.2460	96059
-79.0830	-34.2570	96060
-79.0795	-34.2780	96061
-79.0537	-34.4410	96062
-79.0380	-34.5290	96063
-79.0242	-34.6110	96064
-79.0208	-34.6330	96065
-79.0175	-34.6580	96066
-79.0049	-34.7650	96067
-78.9817	-34.9510	96068
-78.9776	-34.9820	96069
-78.9466	-35.2010	96070
-78.9432	-35.2280	96071
-78.9379	-35.2750	96072
-78.9364	-35.2910	96073
-78.9351	-35.3080	96074
-78.9271	-35.4430	96075
-78.9193	-35.5640	96076
-78.9140	-35.6410	96077
-78.9024	-35.7950	96078
-78.8925	-35.9110	96079
-78.8795	-36.0490	96080
-78.8778	-36.0660	96081
-78.8759	-36.0810	96082
-78.8696	-36.1300	96083
-78.8665	-36.1520	96084
-78.8548	-36.2270	96085
-78.8525	-36.2410	96086
-78.8508	-36.2490	96087
-78.8476	-36.2620	96088
-78.8393	-36.2900	96089
-78.8355	-36.3030	96090
-78.8325	-36.3100	96091
-78.8267	-36.3200	96092
-78.7965	-36.3660	96093
-78.7764	-36.3900	96094
-78.7701	-36.3960	96095
-78.7603	-36.4040	96096
-78.7387	-36.4150	96097
-78.7351	-36.4160	96098
-78.7253	-36.4130	96099
-78.7221	-36.4140	96100
-78.7182	-36.4170	96101
-78.7110	-36.4260	96102
-78.7018	-36.4310	96103
-78.6967	-36.4350	96104
-78.6943	-36.4390	96105
-78.6924	-36.4430	96106
-78.6848	-36.4690	96107
-78.6825	-36.4760	96108
-78.6801	-36.4800	96109
-78.6767	-36.4840	96110
-78.6663	-36.4900	96111
-78.6614	-36.4940	96112
-78.6519	-36.5060	96113
-78.6409	-36.5230	96114
-78.6351	-36.5290	96115
-78.6320	-36.5310	96116
-78.6299	-36.5310	96117
-78.6209	-36.5240	96118
-78.6102	-36.5210	96119
-78.6079	-36.5190	96120
-78.6058	-36.5160	96121
-78.6036	-36.5110	96122
-78.6008	-36.5010	96123
-78.5949	-36.4760	96124
-78.5903	-36.4520	96125
-78.5876	-36.4410	96126
-78.5855	-36.4350	96127
-78.5836	-36.4310	96128
-78.5815	-36.4290	96129
-78.5782	-36.4260	96130
-78.5740	-36.4250	96131
-78.5709	-36.4260	96132
-78.5665	-36.4300	96133
-78.5649	-36.4320	96134
-78.5634	-36.4350	96135
-78.5620	-36.4390	96136
-78.5605	-36.4470	96137
-78.5559	-36.4800	96138
-78.5538	-36.4920	96139
-78.5520	-36.4990	96140
-78.5506	-36.5010	96141
-78.5491	-36.5010	96142
-78.5467	-36.5010	96143
-78.5443	-36.4990	96144
-78.5355	-36.4900	96145
-78.5319	-36.4880	96146
-78.5167	-36.4860	96147
-78.5027	-36.4830	96148
-78.4848	-36.4720	96149
-78.4673	-36.4650	96150
-78.4541	-36.4590	96151
-78.4461	-36.4530	96152
-78.4324	-36.4360	96153
-78.4267	-36.4310	96154
-78.4128	-36.4240	96155
-78.4012	-36.4220	96156
-78.3977	-36.4190	96157
-78.3927	-36.4090	96158
-78.3863	-36.3930	96159
-78.3848	-36.3880	96160
-78.3830	-36.3810	96161
-78.3800	-36.3670	96162
-78.3790	-36.3600	96163
-78.3782	-36.3540	96164
-78.3776	-36.3450	96165
-78.3774	-36.3370	96166
-78.3778	-36.3070	96167
-78.3774	-36.2970	96168
-78.3768	-36.2920	96169
-78.3748	-36.2790	96170
-78.3723	-36.2670	96171
-78.3702	-36.2580	96172
-78.3671	-36.2490	96173
-78.3572	-36.2280	96174
-78.3400	-36.1930	96175
-78.3264	-36.1620	96176
-78.3192	-36.1450	96177
-78.3050	-36.1080	96178
-78.2955	-36.0860	96179
-78.2900	-36.0740	96180
-78.2837	-36.0630	96181
-78.2809	-36.0570	96182
-78.2786	-36.0510	96183
-78.2731	-36.0330	96184
-78.2708	-36.0280	96185
-78.2675	-36.0230	96186
-78.2606	-36.0160	96187
-78.2519	-36.0050	96188
-78.2408	-35.9960	96189
-78.2376	-35.9940	96190
-78.2333	-35.9890	96191
-78.2301	-35.9820	96192
-78.2270	-35.9740	96193
-78.2245	-35.9650	96194
-78.2207	-35.9490	96195
-78.2189	-35.9420	96196
-78.2161	-35.9340	96197
-78.2137	-35.9280	96198
-78.2114	-35.9240	96199
-78.2091	-35.9210	96200
-78.1959	-35.9100	96201
-78.1934	-35.9060	96202
-78.1917	-35.9020	96203
-78.1906	-35.8970	96204
-78.1893	-35.8870	96205
-78.1873	-35.8600	96206
-78.1863	-35.8510	96207
-78.1852	-35.8420	96208
-78.1837	-35.8350	96209
-78.1812	-35.8260	96210
-78.1789	-35.8200	96211
-78.1764	-35.8160	96212
-78.1714	-35.8120	96213
-78.1699	-35.8110	96214
-78.1686	-35.8080	96215
-78.1681	-35.8060	96216
-78.1675	-35.8020	96217
-78.1672	-35.7980	96218
-78.1671	-35.7930	96219
-78.1680	-35.7710	96220
-78.1678	-35.7590	96221
-78.1674	-35.7530	96222
-78.1667	-35.7430	96223
-78.1642	-35.7210	96224
-78.1635	-35.7130	96225
-78.1631	-35.7060	96226
-78.1630	-35.6990	96227
-78.1633	-35.6900	96228
-78.1639	-35.6830	96229
-78.1648	-35.6760	96230
-78.1680	-35.6560	96231
-78.1689	-35.6490	96232
-78.1695	-35.6420	96233
-78.1697	-35.6340	96234
-78.1691	-35.6260	96235
-78.1677	-35.6190	96236
-78.1658	-35.6130	96237
-78.1630	-35.6060	96238
-78.1598	-35.6010	96239
-78.1572	-35.6000	96240
-78.1546	-35.6010	96241
-78.1489	-35.6080	96242
-78.1460	-35.6090	96243
-78.1440	-35.6080	96244
-78.1386	-35.6020	96245
-78.1363	-35.6010	96246
-78.1292	-35.6020	96247
-78.1217	-35.6000	96248
-78.1186	-35.6010	96249
-78.1156	-35.6040	96250
-78.1128	-35.6100	96251
-78.1061	-35.6300	96252
-78.1032	-35.6380	96253
-78.1026	-35.6400	96254
-78.1009	-35.6430	96255
-78.0993	-35.6460	96256
-78.0977	-35.6480	96257
-78.0959	-35.6490	96258
-78.0938	-35.6480	96259
-78.0914	-35.6450	96260
-78.0884	-35.6390	96261
-78.0766	-35.6090	96262
-78.0722	-35.5980	96263
-78.0686	-35.5860	96264
-78.0608	-35.5570	96265
-78.0591	-35.5500	96266
-78.0559	-35.5330	96267
-78.0541	-35.5250	96268
-78.0519	-35.5200	96269
-78.0490	-35.5150	96270
-78.0445	-35.5100	96271
-78.0416	-35.5090	96272
-78.0304	-35.5100	96273
-78.0279	-35.5110	96274
-78.0230	-35.5160	96275
-78.0200	-35.5180	96276
-78.0118	-35.5210	96277
-78.0066	-35.5230	96278
-78.0040	-35.5230	96279
-78.0008	-35.5220	96280
-77.9982	-35.5200	96281
-77.9922	-35.5130	96282
-77.9892	-35.5100	96283
-77.9776	-35.5070	96284
-77.9732	-35.5040	96285
-77.9692	-35.5000	96286
-77.9657	-35.4920	96287
-77.9633	-35.4850	96288
-77.9594	-35.4700	96289
-77.9579	-35.4670	96290
-77.9556	-35.4630	96291
-77.9515	-35.4610	96292
-77.9493	-35.4580	96293
-77.9344	-35.4320	96294
-77.9311	-35.4290	96295
-77.9244	-35.4270	96296
-77.9170	-35.4240	96297
-77.9108	-35.4230	96298
-77.9064	-35.4200	96299
-77.9016	-35.4140	96300
-77.8978	-35.4080	96301
-77.8818	-35.3750	96302
-77.8776	-35.3680	96303
-77.8751	-35.3650	96304
-77.8729	-35.3640	96305
-77.8662	-35.3660	96306
-77.8641	-35.3650	96307
-77.8608	-35.3610	96308
-77.8561	-35.3540	96309
-77.8540	-35.3480	96310
-77.8510	-35.3390	96311
-77.8489	-35.3320	96312
-77.8471	-35.3240	96313
-77.8450	-35.3130	96314
-77.8422	-35.2960	96315
-77.8407	-35.2860	96316
-77.8394	-35.2750	96317
-77.8340	-35.2170	96318
-77.8310	-35.1810	96319
-77.8282	-35.1520	96320
-77.8272	-35.1410	96321
-77.8262	-35.1210	96322
-77.8245	-35.0720	96323
-77.8236	-35.0520	96324
-77.8224	-35.0360	96325
-77.8193	-35.0060	96326
-77.8187	-34.9970	96327
-77.8186	-34.9900	96328
-77.8186	-34.9830	96329
-77.8191	-34.9740	96330
-77.8200	-34.9650	96331
-77.8218	-34.9530	96332
-77.8302	-34.9050	96333
-77.8421	-34.8440	96334
-77.8446	-34.8290	96335
-77.8456	-34.8200	96336
-77.8460	-34.8130	96337
-77.8467	-34.7900	96338
-77.8471	-34.7840	96339
-77.8477	-34.7790	96340
-77.8500	-34.7610	96341
-77.8537	-34.7130	96342
-77.8552	-34.6990	96343
-77.8573	-34.6810	96344
-77.8582	-34.6700	96345
-77.8584	-34.6620	96346
-77.8583	-34.6570	96347
-77.8579	-34.6500	96348
-77.8570	-34.6440	96349
-77.8559	-34.6380	96350
-77.8546	-34.6330	96351
-77.8496	-34.6170	96352
-77.8478	-34.6100	96353
-77.8468	-34.6050	96354
-77.8461	-34.6000	96355
-77.8454	-34.5910	96356
-77.8453	-34.5860	96357
-77.8453	-34.5800	96358
-77.8456	-34.5730	96359
-77.8461	-34.5660	96360
-77.8473	-34.5550	96361
-77.8511	-34.5240	96362
-77.8520	-34.5120	96363
-77.8522	-34.5030	96364
-77.8517	-34.4940	96365
-77.8511	-34.4890	96366
-77.8497	-34.4820	96367
-77.8485	-34.4800	96368
-77.8467	-34.4770	96369
-77.8404	-34.4750	96370
-77.8378	-34.4730	96371
-77.8363	-34.4700	96372
-77.8343	-34.4650	96373
-77.8303	-34.4490	96374
-77.8290	-34.4440	96375
-77.8279	-34.4420	96376
-77.8272	-34.4420	96377
-77.8258	-34.4450	96378
-77.8251	-34.4480	96379
-77.8243	-34.4530	96380
-77.8222	-34.4760	96381
-77.8206	-34.4890	96382
-77.8145	-34.5310	96383
-77.8085	-34.5770	96384
-77.8061	-34.5950	96385
-77.8005	-34.6260	96386
-77.7970	-34.6440	96387
-77.7951	-34.6520	96388
-77.7939	-34.6560	96389
-77.7929	-34.6580	96390
-77.7917	-34.6600	96391
-77.7900	-34.6600	96392
-77.7876	-34.6590	96393
-77.7823	-34.6540	96394
-77.7788	-34.6500	96395
-77.7750	-34.6430	96396
-77.7727	-34.6370	96397
-77.7691	-34.6260	96398
-77.7675	-34.6230	96399
-77.7654	-34.6220	96400
-77.7629	-34.6240	96401
-77.7595	-34.6290	96402
-77.7572	-34.6350	96403
-77.7549	-34.6440	96404
-77.7495	-34.6690	96405
-77.7442	-34.6890	96406
-77.7387	-34.7080	96407
-77.7363	-34.7150	96408
-77.7340	-34.7200	96409
-77.7311	-34.7240	96410
-77.7253	-34.7280	96411
-77.7180	-34.7370	96412
-77.7149	-34.7390	96413
-77.7083	-34.7410	96414
-77.7042	-34.7440	96415
-77.7028	-34.7460	96416
-77.6975	-34.7530	96417
-77.6922	-34.7590	96418
-77.6849	-34.7740	96419
-77.6827	-34.7760	96420
-77.6812	-34.7770	96421
-77.6796	-34.7770	96422
-77.6773	-34.7760	96423
-77.6740	-34.7740	96424
-77.6718	-34.7710	96425
-77.6694	-34.7670	96426
-77.6637	-34.7540	96427
-77.6607	-34.7490	96428
-77.6559	-34.7420	96429
-77.6518	-34.7370	96430
-77.6479	-34.7350	96431
-77.6421	-34.7360	96432
-77.6396	-34.7350	96433
-77.6331	-34.7320	96434
-77.6300	-34.7290	96435
-77.6280	-34.7260	96436
-77.6259	-34.7190	96437
-77.6216	-34.7020	96438
-77.6194	-34.6910	96439
-77.6172	-34.6770	96440
-77.6122	-34.6350	96441
-77.6112	-34.6280	96442
-77.6095	-34.6190	96443
-77.6063	-34.6050	96444
-77.6003	-34.5820	96445
-77.5975	-34.5730	96446
-77.5953	-34.5660	96447
-77.5933	-34.5620	96448
-77.5862	-34.5490	96449
-77.5790	-34.5330	96450
-77.5753	-34.5270	96451
-77.5731	-34.5250	96452
-77.5698	-34.5230	96453
-77.5665	-34.5230	96454
-77.5598	-34.5240	96455
-77.5578	-34.5240	96456
-77.5559	-34.5210	96457
-77.5520	-34.5130	96458
-77.5442	-34.4930	96459
-77.5371	-34.4790	96460
-77.5345	-34.4710	96461
-77.5283	-34.4510	96462
-77.5250	-34.4420	96463
-77.5234	-34.4400	96464
-77.5208	-34.4380	96465
-77.5075	-34.4340	96466
-77.5049	-34.4320	96467
-77.5032	-34.4300	96468
-77.5004	-34.4250	96469
-77.4944	-34.4080	96470
-77.4872	-34.3940	96471
-77.4783	-34.3740	96472
-77.4764	-34.3690	96473
-77.4750	-34.3640	96474
-77.4730	-34.3530	96475
-77.4702	-34.3360	96476
-77.4651	-34.3010	96477
-77.4629	-34.2880	96478
-77.4611	-34.2800	96479
-77.4573	-34.2630	96480
-77.4554	-34.2530	96481
-77.4536	-34.2400	96482
-77.4508	-34.2170	96483
-77.4475	-34.1920	96484
-77.4460	-34.1780	96485
-77.4437	-34.1510	96486
-77.4421	-34.1370	96487
-77.4410	-34.1300	96488
-77.4391	-34.1220	96489
-77.4370	-34.1150	96490
-77.4337	-34.1050	96491
-77.4326	-34.1000	96492
-77.4316	-34.0960	96493
-77.4305	-34.0870	96494
-77.4281	-34.0630	96495
-77.4265	-34.0480	96496
-77.4235	-34.0230	96497
-77.4211	-34.0060	96498
-77.4186	-33.9920	96499
-77.4144	-33.9710	96500
-77.4106	-33.9510	96501
-77.4087	-33.9430	96502
-77.4065	-33.9360	96503
-77.4034	-33.9290	96504
-77.3934	-33.9120	96505
-77.3894	-33.9050	96506
-77.3872	-33.8990	96507
-77.3858	-33.8950	96508
-77.3849	-33.8900	96509
-77.3821	-33.8710	96510
-77.3805	-33.8620	96511
-77.3780	-33.8520	96512
-77.3753	-33.8440	96513
-77.3703	-33.8350	96514
-77.3490	-33.8020	96515
-77.3449	-33.7970	96516
-77.3378	-33.7910	96517
-77.3355	-33.7880	96518
-77.3332	-33.7810	96519
-77.3289	-33.7640	96520
-77.3269	-33.7570	96521
-77.3245	-33.7520	96522
-77.3163	-33.7370	96523
-77.3134	-33.7300	96524
-77.3115	-33.7230	96525
-77.3096	-33.7140	96526
-77.3082	-33.7050	96527
-77.3053	-33.6760	96528
-77.3010	-33.6440	96529
-77.2977	-33.6110	96530
-77.2944	-33.5840	96531
-77.2923	-33.5720	96532
-77.2879	-33.5550	96533
-77.2873	-33.5510	96534
-77.2868	-33.5470	96535
-77.2866	-33.5400	96536
-77.2869	-33.5300	96537
-77.2875	-33.5230	96538
-77.2909	-33.4890	96539
-77.2920	-33.4750	96540
-77.2931	-33.4570	96541
-77.2937	-33.4440	96542
-77.2940	-33.4340	96543
-77.2941	-33.4220	96544
-77.2940	-33.4140	96545
-77.2935	-33.4050	96546
-77.2927	-33.3950	96547
-77.2915	-33.3850	96548
-77.2902	-33.3770	96549
-77.2890	-33.3720	96550
-77.2871	-33.3660	96551
-77.2853	-33.3610	96552
-77.2816	-33.3540	96553
-77.2801	-33.3500	96554
-77.2782	-33.3420	96555
-77.2772	-33.3340	96556
-77.2768	-33.3280	96557
-77.2769	-33.3170	96558
-77.2790	-33.2850	96559
-77.2793	-33.2730	96560
-77.2793	-33.2610	96561
-77.2790	-33.2490	96562
-77.2781	-33.2350	96563
-77.2770	-33.2250	96564
-77.2750	-33.2110	96565
-77.2717	-33.1930	96566
-77.2654	-33.1680	96567
-77.2611	-33.1430	96568
-77.2587	-33.1310	96569
-77.2514	-33.1000	96570
-77.2468	-33.0840	96571
-77.2431	-33.0740	96572
-77.2394	-33.0670	96573
-77.2365	-33.0630	96574
-77.2314	-33.0610	96575
-77.2289	-33.0580	96576
-77.2264	-33.0550	96577
-77.2163	-33.0370	96578
-77.2143	-33.0330	96579
-77.2113	-33.0260	96580
-77.2035	-33.0040	96581
-77.2016	-32.9990	96582
-77.1996	-32.9950	96583
-77.1944	-32.9900	96584
-77.1925	-32.9860	96585
-77.1907	-32.9800	96586
-77.1860	-32.9620	96587
-77.1788	-32.9380	96588
-77.1726	-32.9120	96589
-77.1667	-32.8940	96590
-77.1646	-32.8870	96591
-77.1617	-32.8730	96592
-77.1594	-32.8580	96593
-77.1583	-32.8480	96594
-77.1555	-32.8190	96595
-77.1519	-32.7910	96596
-77.1448	-32.7460	96597
-77.1370	-32.6950	96598
-77.1353	-32.6810	96599
-77.1314	-32.6400	96600
-77.1272	-32.6090	96601
-77.1260	-32.5990	96602
-77.1255	-32.5910	96603
-77.1252	-32.5840	96604
-77.1253	-32.5710	96605
-77.1260	-32.5550	96606
-77.1277	-32.5280	96607
-77.1290	-32.4980	96608
-77.1299	-32.4880	96609
-77.1306	-32.4810	96610
-77.1349	-32.4500	96611
-77.1363	-32.4370	96612
-77.1371	-32.4240	96613
-77.1380	-32.4020	96614
-77.1385	-32.3940	96615
-77.1391	-32.3890	96616
-77.1399	-32.3840	96617
-77.1453	-32.3600	96618
-77.1495	-32.3340	96619
-77.1539	-32.3100	96620
-77.1583	-32.2750	96621
-77.1635	-32.2420	96622
-77.1668	-32.2180	96623
-77.1693	-32.1960	96624
-77.1708	-32.1820	96625
-77.1716	-32.1720	96626
-77.1721	-32.1620	96627
-77.1725	-32.1470	96628
-77.1725	-32.1310	96629
-77.1722	-32.1240	96630
-77.1708	-32.0920	96631
